round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
46,300750.SZ,,2022-10-31,2022-12-07,TAKE_PROFIT_DYN,1,500,22683.793246200046,12.59,27
47,300274.SZ,,2022-12-07,2023-01-03,TAKE_PROFIT_DYN,2,3800,48201.52225410007,12.35,18
48,002241.SZ,,2022-11-14,2023-01-05,TAKE_PROFIT_DYN,2,23700,34076.419577819994,8.55,37
49,601012.SH,,2022-12-23,2023-01-18,TAKE_PROFIT_DYN,1,4900,22382.58724128001,11.35,17
50,300014.SZ,,2023-01-12,2023-02-01,TAKE_PROFIT_DYN,1,2300,13742.55426942007,6.98,9
51,300750.SZ,,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,1300,18777.097441440157,3.63,29
52,300059.SZ,,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,20500,26668.556488800037,6.7,18
53,000858.SZ,,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,2100,-10014.006498299947,-2.65,26
54,600519.SH,,2023-04-13,2023-06-16,TAKE_PROFIT_DYN,1,100,7184.677604219993,4.25,43
55,600809.SH,,2023-05-23,2023-07-25,TAKE_PROFIT_DYN,3,2700,36083.205896939966,6.34,43
56,300418.SZ,,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,1,300,-1466.4528931899968,-10.97,34
57,600276.SH,,2023-08-01,2023-08-28,TAKE_PROFIT_DYN,3,14100,13381.668178560212,2.24,19
58,002230.SZ,,2023-08-17,2023-10-10,TAKE_PROFIT_DYN,1,300,-1200.787438989997,-6.94,32
59,002475.SZ,,2023-09-08,2023-10-11,TAKE_PROFIT_DYN,1,6700,13314.679056360037,6.73,17
60,300014.SZ,,2023-02-21,2023-11-06,TAKE_PROFIT_DYN,5,14700,-281648.9383369199,-28.57,172
61,600519.SH,,2023-10-16,2023-12-29,TAKE_PROFIT_DYN,3,300,2568.911065380147,0.5,54
62,601318.SH,,2023-11-10,2024-01-25,TAKE_PROFIT_DYN,3,10700,-17632.113424199924,-3.89,53
63,300750.SZ,,2023-10-17,2024-02-08,TAKE_PROFIT_DYN,3,3400,-9141.909842339926,-1.63,81
64,002230.SZ,,2024-01-04,2024-02-08,TAKE_PROFIT_DYN,2,9400,14136.106295520032,3.59,25
65,601012.SH,,2024-01-30,2024-03-12,TAKE_PROFIT_DYN,2,19000,49915.919160360005,13.32,24
66,601318.SH,,2024-03-25,2024-04-29,TAKE_PROFIT_DYN,2,10100,32025.780640259967,8.1,23
67,000628.SZ,,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-131429.80281221983,-22.19,31
68,000977.SZ,,2024-05-29,2024-07-09,TAKE_PROFIT_DYN,1,5400,8939.030455080007,4.48,28
69,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,7022.001232619979,1.76,45
70,603019.SH,,2024-03-28,2024-07-17,TAKE_PROFIT_DYN,2,9000,-12591.667527119862,-3.17,73
71,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,2,30800,-320.17370615992695,-0.08,47
72,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,3,21500,-53626.77789083985,-10.89,45
73,601899.SH,,2024-07-24,2024-09-25,TAKE_PROFIT_DYN,3,25000,23685.022253150004,5.92,43
74,600150.SH,,2024-09-23,2024-12-18,TAKE_PROFIT_DYN,2,11500,25549.931969100027,6.49,57
75,600418.SH,,2024-11-28,2024-12-31,FINAL_SETTLE,1,5700,16133.701312079997,8.18,23
