round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
44,002594.SZ,,2022-07-13,2022-11-04,TAKE_PROFIT_DYN,5,2700,-36069.35579334188,-4.59,76
45,000858.SZ,,2022-10-28,2022-11-30,TAKE_PROFIT_DYN,1,1400,27609.88297261187,14.32,23
46,600519.SH,,2022-10-13,2022-12-01,TAKE_PROFIT_DYN,3,300,23055.763462020142,4.87,35
47,300274.SZ,,2022-12-07,2023-01-03,TAKE_PROFIT_DYN,2,3800,48187.494608550915,12.35,18
48,002241.SZ,,2022-11-14,2023-01-05,TAKE_PROFIT_DYN,2,23700,33962.24660051975,8.52,37
49,601012.SH,,2022-12-23,2023-01-18,TAKE_PROFIT_DYN,1,4900,22335.06655099726,11.32,17
50,300014.SZ,,2023-01-12,2023-02-01,TAKE_PROFIT_DYN,1,2300,13723.867595196903,6.97,9
51,300750.SZ,,2023-02-20,2023-03-31,TAKE_PROFIT_DYN,3,1300,18766.125342952146,3.62,29
52,300059.SZ,,2023-03-08,2023-04-03,TAKE_PROFIT_DYN,2,20500,26491.370888469333,6.66,18
53,000858.SZ,,2023-04-11,2023-05-22,TAKE_PROFIT_DYN,2,2100,-10015.954877404263,-2.65,26
54,600519.SH,,2023-04-13,2023-06-16,TAKE_PROFIT_DYN,2,200,21583.124183761713,6.52,43
55,600809.SH,,2023-05-23,2023-07-25,TAKE_PROFIT_DYN,3,2800,38903.72564703948,6.61,43
56,300418.SZ,,2023-06-27,2023-08-14,TAKE_PROFIT_DYN,2,7900,-26223.655199575587,-7.72,34
57,600276.SH,,2023-08-01,2023-08-28,TAKE_PROFIT_DYN,3,14100,13322.020481907764,2.23,19
58,002475.SZ,,2023-09-08,2023-10-11,TAKE_PROFIT_DYN,1,6700,13313.771587543888,6.73,17
59,300014.SZ,,2023-02-21,2023-11-06,TAKE_PROFIT_DYN,5,14700,-281657.1135239912,-28.57,172
60,601318.SH,,2023-11-10,2024-01-25,TAKE_PROFIT_DYN,3,9700,-18765.817380979133,-4.54,53
61,600519.SH,,2023-10-16,2024-02-06,TAKE_PROFIT_DYN,2,200,-13597.675133912126,-3.91,80
62,002594.SZ,,2023-08-15,2024-03-12,TAKE_PROFIT_DYN,5,3800,-123487.82210753986,-13.94,137
63,601012.SH,,2024-01-30,2024-03-12,TAKE_PROFIT_DYN,2,20100,53420.627355815785,13.5,24
64,601318.SH,,2024-03-25,2024-04-29,TAKE_PROFIT_DYN,2,10100,32003.39317152993,8.1,23
65,000628.SZ,,2024-04-01,2024-05-21,TAKE_PROFIT_DYN,3,8700,-131449.79209632764,-22.19,31
66,000977.SZ,,2024-05-29,2024-07-09,TAKE_PROFIT_DYN,1,5400,9285.338645275566,4.65,28
67,000625.SZ,,2024-05-07,2024-07-10,TAKE_PROFIT_DYN,2,28300,6941.834217982832,1.74,45
68,603019.SH,,2024-03-28,2024-07-17,TAKE_PROFIT_DYN,2,9000,-12609.900229347635,-3.17,73
69,601919.SH,,2024-07-15,2024-09-20,TAKE_PROFIT_DYN,3,30900,-259.2926341542043,-0.06,47
70,601138.SH,,2024-07-19,2024-09-24,TAKE_PROFIT_DYN,3,27100,-45172.13486762275,-7.55,45
71,601899.SH,,2024-07-24,2024-09-25,TAKE_PROFIT_DYN,3,30000,34330.47968560393,7.24,43
72,600150.SH,,2024-09-23,2024-12-18,TAKE_PROFIT_DYN,2,11500,25436.3520043632,6.46,57
73,600418.SH,,2024-11-28,2025-01-22,TAKE_PROFIT_DYN,1,5700,38042.75671524269,19.29,38
