round,ts_code,name,entry_date,exit_date,exit_type,levels_used,shares,pnl,return_pct,hold_days
53,002685.SZ,,2023-03-08,2023-06-29,TAKE_PROFIT_DYN,5,218500,42579.14474427013,5.32,75
54,002752.SZ,,2023-06-02,2023-07-24,TAKE_PROFIT_DYN,2,55400,10837.52260776001,4.18,34
55,688201.SH,,2023-07-10,2023-08-04,TAKE_PROFIT_DYN,1,7700,7748.261413200002,3.88,19
56,688167.SH,,2023-07-25,2023-09-06,TAKE_PROFIT_DYN,2,4200,8567.38672020007,2.18,31
57,300492.SZ,,2023-09-11,2023-10-09,TAKE_PROFIT_DYN,1,3500,16553.85676560001,8.31,14
58,002320.SZ,,2023-08-08,2023-11-13,TAKE_PROFIT_DYN,4,102400,-34724.24996341986,-5.62,63
59,002373.SZ,,2023-05-17,2023-11-20,TAKE_PROFIT_DYN,3,43800,17767.26775296009,3.36,125
60,000958.SZ,,2023-11-28,2024-02-01,TAKE_PROFIT_DYN,3,147700,6557.582562300027,1.09,46
61,301185.SZ,,2024-02-02,2024-03-18,TAKE_PROFIT_DYN,1,12800,59455.481817600055,29.95,25
62,688737.SH,,2024-03-26,2024-04-03,TAKE_PROFIT_DYN,1,2600,8442.37168632001,14.59,6
63,603889.SH,,2024-04-09,2024-04-18,TAKE_PROFIT_DYN,1,100,46.20674808000024,6.77,7
64,000930.SZ,,2023-10-10,2024-04-30,TAKE_PROFIT_DYN,5,151600,24872.929086060263,2.67,136
65,300508.SZ,,2023-12-06,2024-06-27,TAKE_PROFIT_DYN,5,31400,-19950.93692354986,-2.97,133
66,601568.SH,,2024-04-24,2024-07-31,TAKE_PROFIT_DYN,5,157700,-3768.4969017800177,-0.62,66
67,688396.SH,,2024-08-15,2024-09-25,TAKE_PROFIT_DYN,2,11200,10865.938392540033,2.75,27
68,688236.SH,,2024-05-23,2024-09-27,TAKE_PROFIT_DYN,3,22200,-147639.1009204599,-35.62,88
69,688486.SH,,2024-07-03,2024-09-27,TAKE_PROFIT_DYN,3,11600,-60914.746506239986,-10.23,60
70,688506.SH,,2024-09-26,2024-09-30,TAKE_PROFIT_DYN,1,1300,40961.565216000046,21.85,2
71,301459.SZ,,2024-11-25,2024-12-13,TAKE_PROFIT_DYN,1,5100,13045.378086180077,6.57,14
72,603279.SH,,2024-12-17,2024-12-31,FINAL_SETTLE,1,11000,-2135.816060399986,-1.08,10
73,301505.SZ,,2024-12-18,2024-12-31,FINAL_SETTLE,2,15400,-18335.261027159926,-4.61,9
74,688680.SH,,2024-12-18,2024-12-31,FINAL_SETTLE,1,5700,-5889.073285259976,-2.97,9
