date,leg,action,gross,fee,net,shares,px
2021-04-29,etf,buy,645128.4839999999,161.282121,-645289.7661209999,249800,2.58
2021-05-06,etf,sell,198820.98,49.705245000000005,198771.27475500002,77500,2.568
2021-05-06,stock,buy,188588.39999999997,49.03298399999999,-188637.43298399996,1200,157.15699999999998
2021-05-06,etf,buy,10017.407399999998,5.0,-10022.407399999998,3900,2.566
2021-05-10,etf,sell,198607.5936,49.6518984,198557.94170159998,76700,2.592
2021-05-10,stock,buy,187322.13499999998,48.703755099999995,-187370.83875509998,1300,144.09394999999998
2021-05-10,etf,buy,11126.615499999998,5.0,-11131.615499999998,4300,2.585
2021-05-12,stock,sell,219135.645,276.1109127,218859.53408729998,9500,23.06691
2021-05-13,etf,buy,18866.847999999998,5.0,-18871.847999999998,7600,2.48
2021-05-14,stock,buy,199279.08,51.8125608,-199330.89256079998,7200,27.677649999999996
2021-05-14,etf,buy,756.1553999999999,5.0,-761.1553999999999,300,2.518
2021-05-18,stock,sell,399020.5800000001,502.76593080000015,398517.8140692001,6000,66.50343000000001
2021-05-18,etf,buy,398181.28349999996,99.54532087499999,-398280.828820875,156300,2.545
2021-05-25,etf,sell,198757.64339999997,49.689410849999994,198707.95398914997,77900,2.554
2021-05-25,stock,buy,169857.688,44.162998879999996,-169901.85099888,400,424.64421999999996
2021-05-25,etf,buy,28855.1263,7.2137815750000005,-28862.340081575,11300,2.551
2021-05-26,stock,sell,460563.975,580.3106085,459983.6643915,2500,184.22558999999998
2021-05-26,etf,buy,459945.486,114.98637149999999,-460060.4723715,180900,2.54
2021-05-28,etf,sell,198911.88899999997,49.72797224999999,198862.16102774997,78700,2.53
2021-05-28,stock,buy,166782.61599999998,43.363480159999995,-166825.97948016,400,416.95653999999996
2021-05-28,etf,buy,31998.166199999996,7.999541549999999,-32006.165741549998,12600,2.537
2021-06-01,stock,sell,226717.05599999998,285.66349056,226431.39250944,7200,31.48848
2021-06-01,etf,buy,226258.83279999997,56.5647082,-226315.39750819997,89200,2.534
2021-06-08,etf,sell,198735.6654,49.683916350000004,198685.98148365,77800,2.557
2021-06-08,stock,buy,199098.89999999997,51.76571399999999,-199150.66571399997,20400,9.759749999999999
2021-06-10,etf,sell,199068.9318,49.76723295,199019.16456705,77900,2.558
2021-06-10,stock,buy,199279.07999999996,51.81256079999999,-199330.89256079996,21000,9.489479999999999
2021-06-15,etf,sell,199387.6128,49.8469032,199337.7658968,77600,2.572
2021-06-15,stock,buy,198017.81999999998,51.48463319999999,-198069.30463319996,7000,28.288259999999998
2021-06-16,etf,sell,193871.1348,48.4677837,193822.6670163,75600,2.567
2021-06-16,stock,buy,199405.20599999998,51.84535356,-199457.05135355997,21700,9.189179999999999
2021-06-17,etf,sell,199563.43680000002,49.89085920000001,199513.54594080002,78400,2.548
2021-06-17,stock,buy,199407.20799999998,51.84587408,-199459.05387407998,7400,26.94692
2021-07-06,etf,sell,198503.298,49.6258245,198453.67217550002,74700,2.66
2021-07-06,stock,buy,179178.99999999997,46.58653999999999,-179225.58653999996,500,358.35799999999995
2021-07-06,stock,sell,630369.0,794.26494,629574.73506,63100,9.99
2021-07-07,etf,buy,648623.9759999999,162.155994,-648786.1319939999,243600,2.66
2021-07-09,etf,sell,198780.2208,49.695055200000006,198730.52574480002,75600,2.632
2021-07-09,stock,buy,198962.76399999997,51.73031863999999,-199014.49431863998,7900,25.185159999999996
2021-07-09,etf,sell,199043.15760000004,49.76078940000001,198993.39681060004,75700,2.632
2021-07-09,stock,buy,188803.61499999996,49.08893989999999,-188852.70393989995,700,269.71944999999994
2021-07-09,etf,buy,9829.619799999999,5.0,-9834.619799999999,3700,2.654
2021-07-19,stock,sell,533298.168,671.9556916799999,532626.21230832,1300,410.22936
2021-07-20,etf,buy,532476.7448,133.1191862,-532609.8639862,201800,2.636
2021-07-23,etf,sell,198790.5105,49.697627625,198740.812872375,74500,2.671
2021-07-23,stock,buy,199671.47199999998,51.91458272,-199723.38658271998,5200,38.39836
2021-07-27,etf,sell,199748.052,49.937013,199698.114987,74000,2.702
2021-07-27,stock,buy,197797.59999999998,51.427375999999995,-197849.02737599998,800,247.24699999999999
2021-07-27,etf,buy,812.6117999999999,5.0,-817.6117999999999,300,2.706
2021-07-29,etf,sell,198668.33279999997,49.66708319999999,198618.66571679997,73600,2.702
2021-07-29,stock,buy,196548.35199999998,51.10257152,-196599.45457151998,800,245.68543999999997
2021-07-29,etf,buy,1889.7878999999998,5.0,-1894.7878999999998,700,2.697
2021-08-02,etf,sell,198692.109,49.67302725,198642.43597274998,73800,2.695
2021-08-02,stock,buy,194026.83299999998,50.44697658,-194077.27997657997,900,215.58536999999998
2021-08-02,etf,buy,4601.3967999999995,5.0,-4606.3967999999995,1700,2.704
2021-08-03,stock,sell,623775.6,785.9572559999999,622989.642744,22300,27.972
2021-08-05,stock,sell,219843.93600000002,277.00335936000005,219566.93264064,5200,42.277680000000004
2021-08-10,etf,buy,842103.6623999999,210.5259156,-842314.1883155999,310200,2.712
2021-08-17,etf,sell,198690.7104,49.67267760000001,198641.0377224,72800,2.732
2021-08-17,stock,buy,194193.99999999997,50.49044,-194244.49043999997,400,485.48499999999996
2021-08-17,etf,sell,194323.88160000002,48.580970400000005,194275.3006296,71200,2.732
2021-08-17,stock,buy,195675.47999999998,50.8756248,-195726.3556248,1200,163.06289999999998
2021-08-17,etf,buy,2733.7309999999998,5.0,-2738.7309999999998,1000,2.731
2021-08-23,etf,sell,198580.221,49.64505525,198530.57594475,73000,2.723
2021-08-23,stock,buy,185936.75099999996,48.34355525999999,-185985.09455525997,900,206.59638999999996
2021-08-23,etf,buy,12607.394799999998,5.0,-12612.394799999998,4600,2.738
2021-08-30,stock,sell,242325.432,305.33004432,242020.10195568,1200,201.93786
2021-08-30,etf,buy,242118.47659999997,60.529619149999995,-242179.00621914997,87700,2.758
2021-09-14,stock,sell,213022.764,268.40868264,212754.35531736,400,532.55691
2021-09-17,etf,buy,212525.91359999997,53.13147839999999,-212579.04507839997,77600,2.736
2021-09-23,etf,sell,198545.256,49.636314,198495.619686,73500,2.704
2021-09-23,stock,buy,195026.832,50.70697632,-195077.53897632,1800,108.34823999999999
2021-09-23,etf,buy,3514.8113,5.0,-3519.8113,1300,2.701
2021-09-27,stock,sell,888277.833,1119.23006958,887158.60293042,4100,216.65313
2021-09-28,stock,buy,194254.05999999997,50.506055599999996,-194304.56605559998,2000,97.12702999999999
2021-09-28,etf,buy,492717.5252999999,123.17938132499998,-492840.70468132495,181700,2.709
2021-09-29,stock,buy,198888.68999999994,51.71105939999998,-198940.40105939994,11100,17.917899999999996
2021-09-30,etf,sell,197767.6344,49.441908600000005,197718.1924914,74200,2.668
2021-09-30,stock,buy,196478.28199999998,51.08435331999999,-196529.36635332,4600,42.712669999999996
2021-09-30,etf,buy,2148.5463999999993,5.0,-2153.5463999999993,800,2.683
2021-10-25,stock,sell,239925.834,302.30655084000006,239623.52744916,4600,52.15779
2021-10-27,etf,buy,39564.72519999999,9.891181299999998,-39574.616381299995,14300,2.764
2021-10-28,stock,buy,197134.93799999997,51.255083879999994,-197186.19308387997,5400,36.50646999999999
2021-10-28,etf,buy,3031.3282999999997,5.0,-3036.3282999999997,1100,2.753
2021-11-09,stock,sell,410445.14400000003,517.1608814400001,409927.98311856005,3800,108.01188
2021-11-11,etf,buy,409710.301,102.42757524999999,-409812.72857524996,145400,2.815
2021-11-16,etf,sell,198607.5936,49.6518984,198557.94170159998,70200,2.832
2021-11-16,stock,buy,198758.55999999997,51.67722559999999,-198810.23722559997,13600,14.614599999999998
2021-11-17,etf,sell,198884.916,49.721229,198835.194771,70100,2.84
2021-11-17,stock,buy,198651.45299999998,51.649377779999995,-198703.10237778,8300,23.933909999999997
2021-11-30,etf,sell,198892.908,49.723227,198843.184773,70600,2.82
2021-11-30,stock,buy,197873.67599999998,51.447155759999994,-197925.12315575997,5700,34.714679999999994
2021-11-30,stock,sell,410350.239,517.04130114,409833.19769886,24700,16.61337
2021-12-01,etf,buy,210504.89459999997,52.62622364999999,-210557.52082364997,75700,2.778
2021-12-02,stock,buy,191781.58999999997,49.86321339999999,-191831.45321339997,2300,83.38329999999999
2021-12-02,etf,buy,8228.22,5.0,-8233.22,3000,2.74
2021-12-06,etf,sell,198567.8334,49.64195835,198518.19144165,72200,2.753
2021-12-06,stock,buy,196996.8,51.219167999999996,-197048.019168,2400,82.082
2021-12-06,stock,sell,214174.61100000003,269.86000986,213904.75099014002,8300,25.804170000000003
2021-12-06,etf,buy,215265.05,53.8162625,-215318.8662625,78200,2.75
2021-12-09,stock,sell,409291.29900000006,515.70703674,408775.5919632601,11100,36.873090000000005
2021-12-09,etf,buy,408765.35699999996,102.19133925,-408867.54833925,144500,2.826
2021-12-17,etf,sell,198607.5936,49.6518984,198557.94170159998,70200,2.832
2021-12-17,stock,buy,198998.8,51.739687999999994,-199050.539688,700,284.284
2021-12-21,etf,sell,199144.85580000002,49.786213950000004,199095.06958605003,72200,2.761
2021-12-21,stock,buy,189539.34999999998,49.28023099999999,-189588.630231,700,270.77049999999997
2021-12-21,etf,sell,189491.0193,47.372754825,189443.64654517503,68700,2.761
2021-12-21,stock,buy,181981.79999999996,47.31526799999999,-182029.11526799996,300,606.6059999999999
2021-12-21,etf,buy,16400.684299999997,5.0,-16405.684299999997,5900,2.777
2021-12-27,etf,sell,198806.2947,49.701573675,198756.593126325,69900,2.847
2021-12-27,stock,buy,172432.25999999998,44.8323876,-172477.0923876,300,574.7742
2021-12-27,etf,buy,26255.4292,6.5638573,-26261.9930573,9200,2.851
2022-02-07,etf,sell,198553.7475,49.638436875000004,198504.109063125,74300,2.675
2022-02-07,stock,buy,193513.31999999995,50.313463199999994,-193563.63346319995,2700,71.67159999999998
2022-02-07,etf,sell,193743.5625,48.435890625,193695.126609375,72500,2.675
2022-02-07,stock,buy,192824.63199999998,50.134404319999994,-192874.76640432,800,241.03078999999997
2022-02-07,etf,buy,5660.9553,5.0,-5665.9553,2100,2.693
2022-02-11,etf,sell,198496.50480000002,49.624126200000006,198446.8806738,73700,2.696
2022-02-11,stock,buy,194494.3,50.568518,-194544.86851799997,2900,67.067
2022-02-11,etf,sell,41746.212,10.436553,41735.775447,15500,2.696
2022-02-11,stock,buy,50650.6,13.169156,-50663.769156,100,506.506
2022-03-01,stock,sell,828320.85,1043.6842709999999,827277.165729,10300,80.4195
2022-03-01,stock,sell,563296.14,709.7531364,562586.3868636,2200,256.0437
2022-03-04,stock,buy,198175.97799999994,51.52575427999999,-198227.50375427995,1100,180.15997999999996
2022-03-04,stock,buy,194619.42499999996,50.601050499999985,-194670.02605049996,2500,77.84776999999998
2022-03-04,etf,buy,991936.1451999999,247.98403629999999,-992184.1292362999,382900,2.588
2022-03-08,etf,sell,198911.88899999997,49.72797224999999,198862.16102774997,78700,2.53
2022-03-08,stock,buy,185777.59199999998,48.302173919999994,-185825.89417391998,400,464.44397999999995
2022-03-08,etf,sell,185516.298,46.3790745,185469.9189255,73400,2.53
2022-03-08,stock,buy,187175.989,48.665757140000004,-187224.65475714,1100,170.15999
2022-03-08,etf,sell,187285.527,46.82138175,187238.70561825,74100,2.53
2022-03-08,stock,buy,195767.57199999996,50.89956871999999,-195818.47156871995,2600,75.29521999999999
2022-03-08,etf,buy,2475.4729999999995,5.0,-2480.4729999999995,1000,2.473
2022-03-10,etf,sell,198643.75739999997,49.66093934999999,198594.09646064998,78100,2.546
2022-03-10,stock,buy,184973.789,48.093185139999996,-185021.88218513998,1100,168.15798999999998
2022-03-10,etf,sell,184654.76039999997,46.1636901,184608.59670989998,72600,2.546
2022-03-10,stock,buy,198594.39599999998,51.63454296,-198646.03054295998,2700,73.55348
2022-04-12,etf,sell,9300.69,5.0,9295.69,7000,1.33
2022-04-12,etf,buy,9032.623599999999,5.0,-9037.623599999999,6800,1.327
2022-04-14,stock,sell,569010.42,716.9531292,568293.4668708,3300,172.4274
2022-04-15,stock,buy,196631.43499999997,51.12417309999999,-196682.55917309996,1700,115.66554999999998
2022-04-19,stock,buy,192802.60999999996,50.128678599999986,-192852.73867859997,1700,113.41329999999998
2022-04-19,etf,buy,178667.6892,44.666922299999996,-178712.3561223,133800,1.334
2022-04-21,etf,sell,191165.2434,47.79131085,191117.45208915,140600,1.361
2022-04-21,stock,buy,164916.75199999998,42.87835551999999,-164959.63035551997,400,412.29187999999994
2022-04-21,stock,buy,21321.299999999996,5.543537999999999,-21326.843537999997,200,106.60649999999998
2022-04-22,stock,buy,6404.397999999999,5.06404398,-6409.462043979999,100,64.04397999999999
2022-06-01,stock,sell,681956.3609999999,859.26501486,681097.09598514,7900,86.32359
2022-06-02,stock,sell,662426.9099999999,834.6579065999999,661592.2520933999,1500,441.61794
2022-06-15,stock,sell,342952.704,432.12040704000003,342520.58359296,3600,95.26464
2022-06-24,stock,buy,199591.39199999996,51.89376191999999,-199643.28576191995,6200,32.192159999999994
2022-07-13,stock,buy,185585.4,48.252204,-185633.65220399998,600,309.30899999999997
2022-07-14,stock,buy,197198.001,51.271480260000004,-197249.27248026,5300,37.20717
2022-07-18,stock,buy,197036.83999999997,51.229578399999994,-197088.06957839997,5600,35.18514999999999
2022-08-01,stock,sell,206005.788,259.56729287999997,205746.22070712,6200,33.22674
2022-08-03,stock,buy,199855.656,51.96247055999999,-199907.61847056,9400,21.261239999999997
2022-08-04,stock,buy,196843.647,51.17934822,-196894.82634822,5900,33.36333
2022-08-11,stock,buy,187044.85799999998,48.631663079999996,-187093.48966308,600,311.74143
2022-08-31,stock,sell,580866.552,731.89185552,580134.6601444801,16800,34.57539
2022-09-01,stock,buy,199699.49999999997,51.92186999999999,-199751.42186999996,700,285.28499999999997
2022-09-01,stock,buy,190709.51899999997,49.58447493999999,-190759.10347493997,1700,112.18206999999998
2022-09-02,etf,buy,322777.45499999996,80.69436375,-322858.14936374995,249000,1.295
2022-09-05,stock,buy,188488.29999999996,49.00695799999999,-188537.30695799997,700,269.26899999999995
2022-09-05,stock,buy,194900.70599999998,50.674183559999996,-194951.38018356,1800,108.27816999999999
2022-09-05,etf,buy,16412.095699999998,5.0,-16417.095699999998,12700,1.291
2022-09-19,etf,sell,198585.6156,49.646403899999996,198535.9691961,156400,1.271
2022-09-19,stock,buy,199201.00199999998,51.79226052,-199252.79426051996,10200,19.52951
2022-09-21,etf,sell,133492.07429999998,33.373018574999996,133458.701281425,105300,1.269
2022-09-21,stock,buy,137369.232,35.71600031999999,-137404.94800032,7200,19.07906
2022-10-12,stock,sell,435943.62000000005,549.2889612000001,435394.33103880007,3500,124.55532000000001
2022-10-12,etf,buy,230752.92239999998,57.6882306,-230810.6106306,190200,1.212
2022-10-13,stock,buy,172218.04599999997,44.776691959999994,-172262.82269195997,100,1722.1804599999998
2022-10-13,etf,buy,27673.645999999997,6.9184114999999995,-27680.564411499996,23000,1.202
2022-10-20,etf,sell,198710.6904,49.6776726,198661.0127274,160800,1.237
2022-10-20,stock,buy,162262.09999999998,42.188145999999996,-162304.28814599998,100,1622.6209999999999
2022-10-20,etf,buy,36426.9906,9.106747649999999,-36436.09734765,29300,1.242
2022-10-25,etf,sell,104716.27889999999,26.179069724999998,104690.099830275,81700,1.283
2022-10-26,stock,buy,109379.26999999999,28.4386102,-109407.70861019999,7000,15.625609999999998
2022-11-04,stock,sell,721168.1100000001,908.6718186,720259.4381814001,2600,277.37235000000004
2022-11-14,stock,buy,199146.94799999997,51.778206479999994,-199198.72620647997,11800,16.876859999999997
2022-11-15,stock,sell,636492.87,801.9810162,635690.8889838,33800,18.83115
2022-11-24,stock,buy,196411.215,51.0669159,-196462.2819159,1500,130.94081
2022-11-28,stock,buy,189189.0,49.189139999999995,-189238.18914,1500,126.12599999999999
2022-12-01,stock,sell,331668.0,417.90168000000006,331250.09832,200,1658.34
2022-12-07,stock,buy,197987.78999999998,51.476825399999996,-198039.26682539997,1900,104.20409999999998
2022-12-14,stock,buy,192072.881,49.93894906,-192122.81994905998,1900,101.09098999999999
2022-12-26,stock,buy,199166.968,51.78341168,-199218.75141168,11900,16.73672
2023-01-03,stock,sell,437587.974,551.3608472399999,437036.61315275996,3800,115.15473
2023-01-04,stock,buy,194309.11499999996,50.52036989999999,-194359.63536989997,1500,129.53940999999998
2023-01-05,stock,sell,431855.71200000006,544.1381971200001,431311.57380288007,23700,18.221760000000003
2023-01-06,stock,sell,650094.255,819.1187613,649275.1362387,4500,144.46539
2023-01-12,stock,buy,196777.58099999998,51.16217105999999,-196828.74317105996,2300,85.55546999999999
2023-02-01,stock,sell,210193.596,264.84393095999997,209928.75206904,2300,91.38852
2023-02-20,stock,buy,166566.39999999997,43.30726399999999,-166609.70726399997,400,416.41599999999994
2023-02-21,stock,buy,193633.44,50.3446944,-193683.7846944,2600,74.4744
2023-02-22,stock,buy,163763.59999999998,42.57853599999999,-163806.17853599996,400,409.40899999999993
2023-02-23,stock,buy,199999.8,51.999947999999996,-200051.799948,2700,74.074
2023-03-08,stock,buy,198693.495,51.6603087,-198745.1553087,9900,20.07005
2023-03-20,stock,buy,187457.27,48.7388902,-187506.0088902,500,374.91454
2023-03-20,stock,buy,199046.84799999997,51.75218047999999,-199098.60018047996,3200,62.20213999999999
2023-03-22,etf,buy,334962.62799999997,83.740657,-335046.36865699996,258400,1.295
2023-03-23,stock,buy,198948.74999999997,51.72667499999999,-199000.47667499998,10600,18.768749999999997
2023-03-23,etf,buy,1020.2191999999999,5.0,-1025.2192,800,1.274
2023-03-31,stock,sell,535765.6980000001,675.0647794800002,535090.6332205201,1300,412.12746000000004
2023-04-03,stock,sell,423516.06,533.6302356,422982.4297644,20500,20.65932
2023-04-11,stock,buy,184153.97,47.8800322,-184201.8500322,1000,184.15397
2023-04-13,stock,buy,193793.59999999998,50.38633599999999,-193843.98633599997,1100,176.176
