date,eligible_count,n_signal,open_positions,n_entries,n_exits,invested_pct
2006-08-03,2,0,1,1,0,0.39627416478986943
2006-08-04,2,1,1,0,0,0.3908845732460646
2006-08-07,2,1,1,1,0,0.5897353050728534
2006-08-08,2,0,1,0,0,0.596444828207127
2006-08-09,2,0,1,0,0,0.5956668849964278
2006-08-10,2,0,1,0,0,0.5989525979127167
2006-08-11,2,0,1,0,0,0.599144212928722
2006-08-14,2,0,1,0,0,0.5952767875607653
2006-08-15,2,0,1,0,0,0.5981843024428557
2006-08-16,2,0,1,0,0,0.6019966222648001
2006-08-17,2,0,1,0,0,0.5995268941787801
2006-08-18,2,0,1,0,0,0.599144212928722
2006-08-21,2,0,1,0,0,0.5985688177858686
2006-08-22,2,0,0,0,1,0.0
2006-08-23,2,0,0,0,0,0.0
2006-08-24,2,0,0,0,0,0.0
2006-08-25,2,0,0,0,0,0.0
2006-08-28,2,0,0,0,0,0.0
2006-08-29,2,0,0,0,0,0.0
2006-08-30,2,0,0,0,0,0.0
2006-08-31,2,0,0,0,0,0.0
2006-09-01,2,0,0,0,0,0.0
2006-09-04,2,0,0,0,0,0.0
2006-09-05,2,0,0,0,0,0.0
2006-09-06,1,0,0,0,0,0.0
2006-09-07,1,0,0,0,0,0.0
2006-09-08,1,0,0,0,0,0.0
2006-09-11,1,0,0,0,0,0.0
2006-09-12,1,0,0,0,0,0.0
2006-09-13,1,0,0,0,0,0.0
2006-09-14,1,0,0,0,0,0.0
2006-09-15,1,0,0,0,0,0.0
2006-09-18,1,0,0,0,0,0.0
2006-09-19,1,0,0,0,0,0.0
2006-09-20,1,0,0,0,0,0.0
2006-09-21,1,0,0,0,0,0.0
2006-09-22,1,0,0,0,0,0.0
2006-09-25,1,0,0,0,0,0.0
2006-09-26,1,0,0,0,0,0.0
2006-09-27,1,0,0,0,0,0.0
2006-09-28,1,0,0,0,0,0.0
2006-09-29,1,0,0,0,0,0.0
2006-10-09,1,0,0,0,0,0.0
2006-10-10,1,0,0,0,0,0.0
2006-10-11,1,0,0,0,0,0.0
2006-10-12,1,0,0,0,0,0.0
2006-10-13,1,0,0,0,0,0.0
2006-10-16,1,0,0,0,0,0.0
2006-10-17,1,0,0,0,0,0.0
2006-10-18,1,0,0,0,0,0.0
2006-10-19,1,0,0,0,0,0.0
2006-10-20,1,0,0,0,0,0.0
2006-10-23,1,0,0,0,0,0.0
2006-10-24,1,0,0,0,0,0.0
2006-10-25,1,0,0,0,0,0.0
2006-10-26,1,0,0,0,0,0.0
2006-10-27,1,0,0,0,0,0.0
2006-10-30,1,0,0,0,0,0.0
2006-10-31,1,0,0,0,0,0.0
2006-11-01,1,0,0,0,0,0.0
2006-11-02,1,0,0,0,0,0.0
2006-11-03,1,0,0,0,0,0.0
2006-11-06,1,0,0,0,0,0.0
2006-11-07,1,0,0,0,0,0.0
2006-11-08,1,0,0,0,0,0.0
2006-11-09,1,0,0,0,0,0.0
2006-11-10,1,0,0,0,0,0.0
2006-11-13,1,0,0,0,0,0.0
2006-11-14,1,0,0,0,0,0.0
2006-11-15,1,0,0,0,0,0.0
2006-11-16,1,0,0,0,0,0.0
2006-11-17,1,0,0,0,0,0.0
2006-11-20,1,0,0,0,0,0.0
2006-11-21,1,0,0,0,0,0.0
2006-11-22,1,0,0,0,0,0.0
2006-11-23,1,0,0,0,0,0.0
2006-11-24,1,0,0,0,0,0.0
2006-11-27,1,0,0,0,0,0.0
2006-11-28,1,0,0,0,0,0.0
2006-11-29,1,0,0,0,0,0.0
2006-11-30,1,0,0,0,0,0.0
2006-12-01,1,0,0,0,0,0.0
2006-12-04,2,0,0,0,0,0.0
2006-12-05,2,0,0,0,0,0.0
2006-12-06,2,0,0,0,0,0.0
2006-12-07,2,0,0,0,0,0.0
2006-12-08,2,0,0,0,0,0.0
2006-12-11,2,0,0,0,0,0.0
2006-12-12,2,0,0,0,0,0.0
2006-12-13,2,0,0,0,0,0.0
2006-12-14,2,0,0,0,0,0.0
2006-12-15,2,0,0,0,0,0.0
2006-12-18,2,0,0,0,0,0.0
2006-12-19,2,0,0,0,0,0.0
2006-12-20,2,0,0,0,0,0.0
2006-12-21,2,0,0,0,0,0.0
2006-12-22,2,0,0,0,0,0.0
2006-12-25,2,0,0,0,0,0.0
2006-12-26,2,0,0,0,0,0.0
2006-12-27,2,0,0,0,0,0.0
2006-12-28,2,0,0,0,0,0.0
2006-12-29,2,0,0,0,0,0.0
2007-01-04,2,0,0,0,0,0.0
2007-01-05,2,0,0,0,0,0.0
2007-01-08,2,0,0,0,0,0.0
2007-01-09,2,0,0,0,0,0.0
2007-01-10,2,0,0,0,0,0.0
2007-01-11,2,0,0,0,0,0.0
2007-01-12,2,0,0,0,0,0.0
2007-01-15,2,0,0,0,0,0.0
2007-01-16,2,0,0,0,0,0.0
2007-01-17,2,0,0,0,0,0.0
2007-01-18,2,0,0,0,0,0.0
2007-01-19,2,0,0,0,0,0.0
2007-01-22,2,0,0,0,0,0.0
2007-01-23,2,0,0,0,0,0.0
2007-01-24,2,0,0,0,0,0.0
2007-01-25,2,0,0,0,0,0.0
2007-01-26,2,0,0,0,0,0.0
2007-01-29,2,0,0,0,0,0.0
2007-01-30,2,0,0,0,0,0.0
2007-01-31,2,0,0,0,0,0.0
2007-02-01,2,0,0,0,0,0.0
2007-02-02,2,0,0,0,0,0.0
2007-02-05,2,0,0,0,0,0.0
2007-02-06,2,0,0,0,0,0.0
2007-02-07,2,0,0,0,0,0.0
2007-02-08,2,0,0,0,0,0.0
2007-02-09,2,0,0,0,0,0.0
2007-02-12,2,0,0,0,0,0.0
2007-02-13,2,0,0,0,0,0.0
2007-02-14,2,0,0,0,0,0.0
2007-02-15,3,0,0,0,0,0.0
2007-02-16,3,0,0,0,0,0.0
2007-02-26,3,0,0,0,0,0.0
2007-02-27,3,0,0,0,0,0.0
2007-02-28,3,0,0,0,0,0.0
2007-03-01,3,0,0,0,0,0.0
2007-03-02,3,0,0,0,0,0.0
2007-03-05,3,0,0,0,0,0.0
2007-03-06,3,0,0,0,0,0.0
2007-03-07,3,0,0,0,0,0.0
2007-03-08,3,0,0,0,0,0.0
2007-03-09,3,0,0,0,0,0.0
2007-03-12,3,0,0,0,0,0.0
2007-03-13,3,0,0,0,0,0.0
2007-03-14,3,0,0,0,0,0.0
2007-03-15,3,0,0,0,0,0.0
2007-03-16,3,0,0,0,0,0.0
2007-03-19,3,0,0,0,0,0.0
2007-03-20,3,0,0,0,0,0.0
2007-03-21,3,0,0,0,0,0.0
2007-03-22,3,0,0,0,0,0.0
2007-03-23,3,0,0,0,0,0.0
2007-03-26,3,0,0,0,0,0.0
2007-03-27,3,0,0,0,0,0.0
2007-03-28,3,0,0,0,0,0.0
2007-03-29,3,0,0,0,0,0.0
2007-03-30,3,0,0,0,0,0.0
2007-04-02,3,0,0,0,0,0.0
2007-04-03,3,0,0,0,0,0.0
2007-04-04,3,0,0,0,0,0.0
2007-04-05,3,0,0,0,0,0.0
2007-04-06,3,0,0,0,0,0.0
2007-04-09,3,0,0,0,0,0.0
2007-04-10,3,0,0,0,0,0.0
2007-04-11,3,0,0,0,0,0.0
2007-04-12,3,0,0,0,0,0.0
2007-04-13,3,0,0,0,0,0.0
2007-04-16,3,0,0,0,0,0.0
2007-04-17,3,0,0,0,0,0.0
2007-04-18,4,0,0,0,0,0.0
2007-04-19,4,0,0,0,0,0.0
2007-04-20,4,0,0,0,0,0.0
2007-04-23,4,0,0,0,0,0.0
2007-04-24,4,0,0,0,0,0.0
2007-04-25,4,0,0,0,0,0.0
2007-04-26,4,0,0,0,0,0.0
2007-04-27,4,0,0,0,0,0.0
2007-04-30,4,0,0,0,0,0.0
2007-05-08,4,0,0,0,0,0.0
2007-05-09,4,0,0,0,0,0.0
2007-05-10,4,0,0,0,0,0.0
2007-05-11,4,0,0,0,0,0.0
2007-05-14,4,0,0,0,0,0.0
2007-05-15,4,0,0,0,0,0.0
2007-05-16,4,0,0,0,0,0.0
2007-05-17,4,0,0,0,0,0.0
2007-05-18,4,0,0,0,0,0.0
2007-05-21,4,0,0,0,0,0.0
2007-05-22,4,0,0,0,0,0.0
2007-05-23,4,0,0,0,0,0.0
2007-05-24,4,0,0,0,0,0.0
2007-05-25,4,0,0,0,0,0.0
2007-05-28,4,0,0,0,0,0.0
2007-05-29,4,0,0,0,0,0.0
2007-05-30,4,0,0,0,0,0.0
2007-05-31,4,0,0,0,0,0.0
2007-06-01,4,0,0,0,0,0.0
2007-06-04,4,0,0,0,0,0.0
2007-06-05,4,0,0,0,0,0.0
2007-06-06,4,0,0,0,0,0.0
2007-06-07,4,0,0,0,0,0.0
2007-06-08,4,0,0,0,0,0.0
2007-06-11,4,0,0,0,0,0.0
2007-06-12,4,0,0,0,0,0.0
2007-06-13,4,0,0,0,0,0.0
2007-06-14,4,0,0,0,0,0.0
2007-06-15,4,0,0,0,0,0.0
2007-06-18,4,0,0,0,0,0.0
2007-06-19,4,0,0,0,0,0.0
2007-06-20,4,0,0,0,0,0.0
2007-06-21,4,0,0,0,0,0.0
2007-06-22,4,0,0,0,0,0.0
2007-06-25,4,0,0,0,0,0.0
2007-06-26,4,0,0,0,0,0.0
2007-06-27,4,0,0,0,0,0.0
2007-06-28,4,0,0,0,0,0.0
2007-06-29,4,0,0,0,0,0.0
2007-07-02,4,0,0,0,0,0.0
2007-07-03,4,0,0,0,0,0.0
2007-07-04,4,0,0,0,0,0.0
2007-07-05,4,1,0,0,0,0.0
2007-07-06,4,0,1,1,0,0.20688217505859022
2007-07-09,4,0,1,0,0,0.21282775602209747
2007-07-10,4,0,1,0,0,0.2093771767910988
2007-07-11,4,0,1,0,0,0.2061429333032541
2007-07-12,4,0,1,0,0,0.20684114219295635
2007-07-13,4,0,1,0,0,0.20618403844036007
2007-07-16,4,0,1,0,0,0.2016783809522999
2007-07-17,4,0,1,0,0,0.20449522984405613
2007-07-18,4,0,1,0,0,0.2046190448234337
2007-07-19,4,0,1,0,0,0.20486655919234636
2007-07-20,4,0,0,0,1,0.0
2007-07-23,4,0,0,0,0,0.0
2007-07-24,4,0,0,0,0,0.0
2007-07-25,4,0,0,0,0,0.0
2007-07-26,4,0,0,0,0,0.0
2007-07-27,4,0,0,0,0,0.0
2007-07-30,4,0,0,0,0,0.0
2007-07-31,4,0,0,0,0,0.0
2007-08-01,4,0,0,0,0,0.0
2007-08-02,4,0,0,0,0,0.0
2007-08-03,4,0,0,0,0,0.0
2007-08-06,4,0,0,0,0,0.0
2007-08-07,4,0,0,0,0,0.0
2007-08-08,4,0,0,0,0,0.0
2007-08-09,4,0,0,0,0,0.0
2007-08-10,4,0,0,0,0,0.0
2007-08-13,4,0,0,0,0,0.0
2007-08-14,4,0,0,0,0,0.0
2007-08-15,4,0,0,0,0,0.0
2007-08-16,4,0,0,0,0,0.0
2007-08-17,4,0,0,0,0,0.0
2007-08-20,4,0,0,0,0,0.0
2007-08-21,4,0,0,0,0,0.0
2007-08-22,4,0,0,0,0,0.0
2007-08-23,4,0,0,0,0,0.0
2007-08-24,4,0,0,0,0,0.0
2007-08-27,4,0,0,0,0,0.0
2007-08-28,4,0,0,0,0,0.0
2007-08-29,4,0,0,0,0,0.0
2007-08-30,4,0,0,0,0,0.0
2007-08-31,4,0,0,0,0,0.0
2007-09-03,4,0,0,0,0,0.0
2007-09-04,4,0,0,0,0,0.0
2007-09-05,4,0,0,0,0,0.0
2007-09-06,4,0,0,0,0,0.0
2007-09-07,4,0,0,0,0,0.0
2007-09-10,4,0,0,0,0,0.0
2007-09-11,4,0,0,0,0,0.0
2007-09-12,4,0,0,0,0,0.0
2007-09-13,4,0,0,0,0,0.0
2007-09-14,4,0,0,0,0,0.0
2007-09-17,4,0,0,0,0,0.0
2007-09-18,4,0,0,0,0,0.0
2007-09-19,4,0,0,0,0,0.0
2007-09-20,4,0,0,0,0,0.0
2007-09-21,4,0,0,0,0,0.0
2007-09-24,4,0,0,0,0,0.0
2007-09-25,5,0,0,0,0,0.0
2007-09-26,5,0,0,0,0,0.0
2007-09-27,5,0,0,0,0,0.0
2007-09-28,5,0,0,0,0,0.0
2007-10-08,5,0,0,0,0,0.0
2007-10-09,5,0,0,0,0,0.0
2007-10-10,5,0,0,0,0,0.0
2007-10-11,5,0,0,0,0,0.0
2007-10-12,5,0,0,0,0,0.0
2007-10-15,5,0,0,0,0,0.0
2007-10-16,5,0,0,0,0,0.0
2007-10-17,5,0,0,0,0,0.0
2007-10-18,5,0,0,0,0,0.0
2007-10-19,5,0,0,0,0,0.0
2007-10-22,5,0,0,0,0,0.0
2007-10-23,5,0,0,0,0,0.0
2007-10-24,5,0,0,0,0,0.0
2007-10-25,5,1,0,0,0,0.0
2007-10-26,5,0,1,1,0,0.20000881315001168
2007-10-29,5,0,1,0,0,0.20232941166140475
2007-10-30,5,0,1,0,0,0.20515386213464712
2007-10-31,5,0,0,0,1,0.0
2007-11-01,5,0,0,0,0,0.0
2007-11-02,5,0,0,0,0,0.0
2007-11-05,5,0,0,0,0,0.0
2007-11-06,5,0,0,0,0,0.0
2007-11-07,5,0,0,0,0,0.0
2007-11-08,5,1,0,0,0,0.0
2007-11-09,5,1,1,1,0,0.192609059599422
2007-11-12,5,1,1,0,0,0.18984858766096901
2007-11-13,5,1,1,1,0,0.3818556414386587
2007-11-14,5,0,1,0,0,0.3902445407900441
2007-11-15,5,0,1,0,0,0.3862651019108789
2007-11-16,5,0,1,0,0,0.38204456839439627
2007-11-19,5,0,1,0,0,0.383410842717526
2007-11-20,5,0,1,0,0,0.3867304940684575
2007-11-21,5,0,1,0,0,0.3858922793076295
2007-11-22,5,0,1,0,0,0.37439629649385414
2007-11-23,5,0,1,0,0,0.37536266799696877
2007-11-26,5,0,1,0,0,0.3724545552509149
2007-11-27,5,0,1,0,0,0.3704027119442024
2007-11-28,5,0,1,0,0,0.3648649559140666
2007-11-29,5,0,1,0,0,0.3722597179779536
2007-11-30,5,0,1,0,0,0.3690273459285531
2007-12-03,5,0,1,0,0,0.37084352140052745
2007-12-04,5,0,1,0,0,0.37332982835117917
2007-12-05,5,0,0,0,1,0.0
2007-12-06,5,0,0,0,0,0.0
2007-12-07,5,0,0,0,0,0.0
2007-12-10,5,0,0,0,0,0.0
2007-12-11,5,0,0,0,0,0.0
2007-12-12,5,0,0,0,0,0.0
2007-12-13,5,0,0,0,0,0.0
2007-12-14,5,0,0,0,0,0.0
2007-12-17,5,0,0,0,0,0.0
2007-12-18,5,0,0,0,0,0.0
2007-12-19,5,0,0,0,0,0.0
2007-12-20,5,0,0,0,0,0.0
2007-12-21,5,0,0,0,0,0.0
2007-12-24,5,0,0,0,0,0.0
2007-12-25,5,0,0,0,0,0.0
2007-12-26,5,0,0,0,0,0.0
2007-12-27,5,0,0,0,0,0.0
2007-12-28,5,0,0,0,0,0.0
2008-01-02,5,0,0,0,0,0.0
2008-01-03,5,0,0,0,0,0.0
2008-01-04,5,0,0,0,0,0.0
2008-01-07,5,0,0,0,0,0.0
2008-01-08,5,0,0,0,0,0.0
2008-01-09,5,0,0,0,0,0.0
2008-01-10,5,0,0,0,0,0.0
2008-01-11,5,0,0,0,0,0.0
2008-01-14,5,0,0,0,0,0.0
2008-01-15,5,0,0,0,0,0.0
2008-01-16,5,0,0,0,0,0.0
2008-01-17,5,0,0,0,0,0.0
2008-01-18,5,0,0,0,0,0.0
2008-01-21,5,0,0,0,0,0.0
2008-01-22,5,1,0,0,0,0.0
2008-01-23,5,0,1,1,0,0.20543726905713863
2008-01-24,5,0,1,0,0,0.20739533812417377
2008-01-25,5,0,1,0,0,0.20949800826651832
2008-01-28,5,0,1,0,0,0.1979519871883997
2008-01-29,5,0,1,0,0,0.2000102498259771
2008-01-30,5,0,1,0,0,0.19842791036781618
2008-01-31,5,0,1,0,0,0.19569159411596365
2008-02-01,5,0,1,0,0,0.19145513218884302
2008-02-04,5,0,1,0,0,0.2066505460687288
2008-02-05,5,0,1,0,0,0.20500082805255265
2008-02-13,5,0,1,0,0,0.200767555854351
2008-02-14,5,0,1,0,0,0.2033442347794845
2008-02-15,5,0,1,0,0,0.20136607370242512
2008-02-18,5,0,0,0,1,0.0
2008-02-19,5,0,0,0,0,0.0
2008-02-20,5,0,0,0,0,0.0
2008-02-21,5,0,0,0,0,0.0
2008-02-22,5,0,0,0,0,0.0
2008-02-25,5,0,0,0,0,0.0
2008-02-26,5,0,0,0,0,0.0
2008-02-27,5,0,0,0,0,0.0
2008-02-28,5,0,0,0,0,0.0
2008-02-29,5,0,0,0,0,0.0
2008-03-03,5,0,0,0,0,0.0
2008-03-04,5,0,0,0,0,0.0
2008-03-05,5,0,0,0,0,0.0
2008-03-06,5,0,0,0,0,0.0
2008-03-07,5,0,0,0,0,0.0
2008-03-10,5,0,0,0,0,0.0
2008-03-11,5,0,0,0,0,0.0
2008-03-12,5,1,0,0,0,0.0
2008-03-13,5,1,1,1,0,0.1925392343211681
2008-03-14,5,1,1,0,0,0.19091872892359105
2008-03-17,5,1,1,1,0,0.37591196349493416
2008-03-18,5,1,1,0,0,0.3605844058939691
2008-03-19,5,0,1,1,0,0.5796757325614712
2008-03-20,5,0,1,0,0,0.5890105436787879
2008-03-21,5,0,1,0,0,0.5895766880771349
2008-03-24,5,0,1,0,0,0.5799720090683338
2008-03-25,5,0,1,0,0,0.5845404300394522
2008-03-26,5,0,1,0,0,0.5867302604565446
2008-03-27,5,0,1,0,0,0.579260242566398
2008-03-28,5,0,1,0,0,0.5883859781080564
2008-03-31,5,0,1,0,0,0.5797350212958106
2008-04-01,5,0,1,0,0,0.5630956127693998
2008-04-02,5,0,1,0,0,0.5570549622767133
2008-04-03,5,0,1,0,0,0.5626466799177385
2008-04-07,5,0,1,0,0,0.5790819238631676
2008-04-08,5,0,0,0,1,0.0
2008-04-09,5,0,0,0,0,0.0
2008-04-10,5,0,0,0,0,0.0
2008-04-11,5,0,0,0,0,0.0
2008-04-14,5,0,0,0,0,0.0
2008-04-15,5,0,0,0,0,0.0
2008-04-16,5,0,0,0,0,0.0
2008-04-17,5,1,0,0,0,0.0
2008-04-18,5,1,1,1,0,0.19491765168342073
2008-04-21,5,1,1,0,0,0.19252266055508724
2008-04-22,5,0,1,1,0,0.39686046859848356
2008-04-23,5,0,1,0,0,0.4106350031988966
2008-04-24,5,0,0,0,1,0.0
2008-04-25,5,0,0,0,0,0.0
2008-04-28,5,0,0,0,0,0.0
2008-04-29,5,0,0,0,0,0.0
2008-04-30,5,0,0,0,0,0.0
2008-05-05,5,0,0,0,0,0.0
2008-05-06,5,0,0,0,0,0.0
2008-05-07,5,0,0,0,0,0.0
2008-05-08,5,0,0,0,0,0.0
2008-05-09,5,0,0,0,0,0.0
2008-05-12,5,0,0,0,0,0.0
2008-05-13,5,0,0,0,0,0.0
2008-05-14,5,0,0,0,0,0.0
2008-05-15,5,0,0,0,0,0.0
2008-05-16,5,0,0,0,0,0.0
2008-05-19,5,0,0,0,0,0.0
2008-05-20,5,0,0,0,0,0.0
2008-05-21,5,0,0,0,0,0.0
2008-05-22,5,0,0,0,0,0.0
2008-05-23,5,0,0,0,0,0.0
2008-05-26,5,1,0,0,0,0.0
2008-05-27,5,0,1,1,0,0.1922148222542284
2008-05-28,5,0,1,0,0,0.19652306310019405
2008-05-29,5,0,1,0,0,0.19184339369261444
2008-05-30,5,0,1,0,0,0.19254469447108385
2008-06-02,5,0,1,0,0,0.19254469447108385
2008-06-03,5,0,1,0,0,0.19167820466847377
2008-06-04,5,0,1,0,0,0.19076845657812658
2008-06-05,5,0,1,0,0,0.18944152505347664
2008-06-06,5,0,1,0,0,0.1874012064761472
2008-06-10,5,1,1,0,0,0.17282621070721413
2008-06-11,5,1,1,1,0,0.3642635084749228
2008-06-12,5,1,1,0,0,0.3608226862456756
2008-06-13,5,1,1,1,0,0.54929364046232
2008-06-16,5,1,1,0,0,0.5461471547723583
2008-06-17,5,1,1,1,0,0.7402852398998779
2008-06-18,5,0,1,0,0,0.7494327528426525
2008-06-19,5,0,1,0,0,0.7322061239409502
2008-06-20,5,0,1,0,0,0.7392938172678888
2008-06-23,5,0,1,0,0,0.7357974969914663
2008-06-24,5,0,1,0,0,0.7419859603166171
2008-06-25,5,0,1,0,0,0.7515595897616085
2008-06-26,5,0,1,0,0,0.7523403907960775
2008-06-27,5,0,1,0,0,0.7397574214349322
2008-06-30,5,0,1,0,0,0.7392274532294927
2008-07-01,5,0,1,0,0,0.7341519844410695
2008-07-02,5,0,1,0,0,0.7355246609697706
2008-07-03,5,0,1,0,0,0.7416606307426421
2008-07-04,5,0,1,0,0,0.7417257622741132
2008-07-07,5,0,0,0,1,0.0
2008-07-08,5,0,0,0,0,0.0
2008-07-09,5,0,0,0,0,0.0
2008-07-10,5,0,0,0,0,0.0
2008-07-11,5,0,0,0,0,0.0
2008-07-14,5,0,0,0,0,0.0
2008-07-15,5,0,0,0,0,0.0
2008-07-16,5,0,0,0,0,0.0
2008-07-17,5,0,0,0,0,0.0
2008-07-18,5,0,0,0,0,0.0
2008-07-21,5,0,0,0,0,0.0
2008-07-22,5,0,0,0,0,0.0
2008-07-23,5,0,0,0,0,0.0
2008-07-24,5,0,0,0,0,0.0
2008-07-25,5,0,0,0,0,0.0
2008-07-28,5,0,0,0,0,0.0
2008-07-29,5,0,0,0,0,0.0
2008-07-30,5,0,0,0,0,0.0
2008-07-31,5,0,0,0,0,0.0
2008-08-01,5,0,0,0,0,0.0
2008-08-04,5,0,0,0,0,0.0
2008-08-05,5,1,0,0,0,0.0
2008-08-06,5,0,1,1,0,0.20303354163195084
2008-08-07,5,0,1,0,0,0.20229086006074717
2008-08-08,5,1,1,0,0,0.19367866874173634
2008-08-11,5,1,1,1,0,0.3870116515885947
2008-08-12,5,1,1,0,0,0.3863498568880838
2008-08-13,5,0,1,1,0,0.6030856444871535
2008-08-14,5,0,1,0,0,0.6028964758972944
2008-08-15,5,0,1,0,0,0.6018528170560539
2008-08-18,5,0,1,0,0,0.5881758845190543
2008-08-19,5,0,1,0,0,0.5907046414470629
2008-08-20,5,0,1,0,0,0.6112342989797206
2008-08-21,5,0,1,0,0,0.6005165632868826
2008-08-22,5,0,1,0,0,0.5960621589967442
2008-08-25,5,0,1,0,0,0.5949822185715578
2008-08-26,5,0,1,0,0,0.5880740841451408
2008-08-27,5,0,1,0,0,0.5852030977495456
2008-08-28,5,0,1,0,0,0.5849964951662997
2008-08-29,5,0,1,0,0,0.5923068119814424
2008-09-01,5,0,1,0,0,0.5818725733383306
2008-09-02,5,0,1,0,0,0.5797636990143573
2008-09-03,5,0,1,0,0,0.5751567948257025
2008-09-04,5,0,1,0,0,0.576775282670849
2008-09-05,5,0,1,0,0,0.5683336108168969
2008-09-08,5,1,1,0,0,0.5593153724565235
2008-09-09,5,0,1,1,0,0.7942760279198798
2008-09-10,5,0,1,0,0,0.7945076518263254
2008-09-11,5,0,1,0,0,0.7904977278426192
2008-09-12,5,0,1,0,0,0.7921676748882316
2008-09-16,5,0,1,0,0,0.7892072637259074
2008-09-17,5,0,1,0,0,0.7849856862781461
2008-09-18,5,0,1,0,0,0.7806794457633294
2008-09-19,5,0,1,0,0,0.7965690318181304
2008-09-22,5,0,0,0,1,0.0
2008-09-23,5,0,0,0,0,0.0
2008-09-24,5,0,0,0,0,0.0
2008-09-25,5,0,0,0,0,0.0
2008-09-26,5,0,0,0,0,0.0
2008-10-06,5,0,0,0,0,0.0
2008-10-07,5,0,0,0,0,0.0
2008-10-08,5,0,0,0,0,0.0
2008-10-09,5,0,0,0,0,0.0
2008-10-10,5,1,0,0,0,0.0
2008-10-13,5,0,1,1,0,0.23405665092163427
2008-10-14,5,0,1,0,0,0.23000046959318257
2008-10-15,5,0,1,0,0,0.22758337863214603
2008-10-16,5,0,1,0,0,0.219574353722418
2008-10-17,5,0,1,0,0,0.22071509358702635
2008-10-20,5,0,1,0,0,0.22730350667680216
2008-10-21,5,0,1,0,0,0.22580742431934964
2008-10-22,5,0,1,0,0,0.22289221643199364
2008-10-23,5,0,1,0,0,0.22326960533496257
2008-10-24,5,0,1,0,0,0.21919336458385424
2008-10-27,5,0,1,0,0,0.20483045170614678
2008-10-28,5,0,1,0,0,0.21042423939001334
2008-10-29,5,0,1,0,0,0.20601466802311433
2008-10-30,5,0,1,0,0,0.20876416997000918
2008-10-31,5,0,1,0,0,0.20611319352123758
2008-11-03,4,0,1,0,0,0.2057189447437486
2008-11-04,4,0,1,0,0,0.20155556747397038
2008-11-05,4,0,1,0,0,0.2065070511148109
2008-11-06,4,0,1,0,0,0.20304748898116734
2008-11-07,4,0,1,0,0,0.2055216734788679
2008-11-10,4,0,0,0,1,0.0
2008-11-11,4,0,0,0,0,0.0
2008-11-12,4,0,0,0,0,0.0
2008-11-13,4,0,0,0,0,0.0
2008-11-14,4,0,0,0,0,0.0
2008-11-17,4,0,0,0,0,0.0
2008-11-18,5,0,0,0,0,0.0
2008-11-19,5,0,0,0,0,0.0
2008-11-20,5,0,0,0,0,0.0
2008-11-21,5,0,0,0,0,0.0
2008-11-24,5,0,0,0,0,0.0
2008-11-25,5,0,0,0,0,0.0
2008-11-26,5,0,0,0,0,0.0
2008-11-27,5,0,0,0,0,0.0
2008-11-28,5,0,0,0,0,0.0
